Date,Number_of_game,Day_of_week,Visiting_team,Visiting_team_league,Visiting_team_game_number,Home_team,Home_team_league,Home_team_game_number,Visiting_team_score,Home_team_score,Length_of_game_in_outs,Day_night,Completion_information,Forfeit_information,Protest_information,Park_ID,Attendance,Time_of_game_in_minutes,Visiting_line_scores,Home_line_scores
9/4/18,0,Tue,BOS,AL,140,ATL,NL,138,5,1,54,N,,,,ATL03,35333,183,000032000,010000000
9/4/18,0,Tue,SFN,NL,140,COL,NL,138,2,6,51,N,,,,DEN02,24727,189,100000100,01000050x
9/4/18,0,Tue,NYN,NL,138,LAN,NL,139,4,11,51,N,,,,LOS03,46651,197,022000000,00230060x
9/4/18,0,Tue,PHI,NL,138,MIA,NL,139,9,4,54,N,,,,MIA02,7131,194,420110001,100020010
9/4/18,0,Tue,CHN,NL,138,MIL,NL,140,1,11,51,N,,,,MIL06,37269,200,010000000,01011332x
9/4/18,0,Tue,CIN,NL,139,PIT,NL,139,3,7,51,N,,,,PIT08,8855,159,000000210,10320001x
9/4/18,0,Tue,SLN,NL,139,WAS,NL,139,11,8,54,N,,,,WAS11,21637,250,040003004,000041003
9/4/18,0,Tue,DET,AL,139,CHA,AL,139,8,3,54,N,,,,CHI12,13012,206,051000020,000300000
9/4/18,0,Tue,KCA,AL,138,CLE,AL,138,3,9,51,N,,,,CLE08,17041,179,000100110,33011010x
9/4/18,0,Tue,MIN,AL,138,HOU,AL,139,2,5,51,N,,,,HOU03,31315,178,001000001,40000010x
9/4/18,0,Tue,NYA,AL,139,OAK,AL,140,5,1,54,N,,,,OAK01,17536,192,000000122,010000000
9/4/18,0,Tue,BAL,AL,139,SEA,AL,139,5,3,54,N,,,,SEA03,11265,199,000000401,100000020
9/4/18,0,Tue,ANA,AL,139,TEX,AL,139,2,4,51,N,,,,ARL02,17625,164,100001000,00022000x
9/4/18,0,Tue,TBA,AL,138,TOR,AL,138,4,0,54,N,,,,TOR02,17594,158,010000300,000000000
9/5/18,0,Wed,BOS,AL,141,ATL,NL,139,9,8,54,D,,,,ATL03,28386,224,010000062,200050010
9/5/18,0,Wed,SFN,NL,141,COL,NL,139,3,5,51,N,,,,DEN02,24790,168,101100000,20010110x
9/5/18,0,Wed,NYN,NL,139,LAN,NL,140,7,3,54,D,,,,LOS03,40317,159,000320200,000200100
9/5/18,0,Wed,PHI,NL,139,MIA,NL,140,1,2,51,N,,,,MIA02,6427,164,000000010,01010000x
9/5/18,0,Wed,CHN,NL,139,MIL,NL,141,6,4,54,N,,,,MIL06,37427,194,000411000,000101200
9/5/18,0,Wed,CIN,NL,140,PIT,NL,140,2,3,51,N,,,,PIT08,9560,175,100000001,01200000x
9/5/18,0,Wed,SLN,NL,140,WAS,NL,140,7,6,54,N,,,,WAS11,22124,215,320011000,000011400
9/5/18,0,Wed,DET,AL,140,CHA,AL,140,10,2,54,N,,,,CHI12,16036,197,100603000,000000200
9/5/18,0,Wed,KCA,AL,139,CLE,AL,139,1,3,51,D,,,,CLE08,18435,151,000100000,01001001x
9/5/18,0,Wed,MIN,AL,139,HOU,AL,140,1,9,51,N,,,,HOU03,31011,201,000010000,00221103x
9/5/18,0,Wed,NYA,AL,140,OAK,AL,141,2,8,51,N,,,,OAK01,21004,173,000000200,40210100x
9/5/18,0,Wed,BAL,AL,140,SEA,AL,140,2,5,51,N,,,,SEA03,15017,184,000020000,00102020x
9/5/18,0,Wed,ANA,AL,140,TEX,AL,140,9,3,54,N,,,,ARL02,19966,192,202110120,000002010
9/5/18,0,Wed,TBA,AL,139,TOR,AL,139,3,10,51,N,,,,TOR02,17872,162,020001000,70001110x
9/6/18,0,Thu,ATL,NL,140,ARI,NL,140,7,6,60,N,,,,PHO01,21903,251,2002010011,0003000120
9/6/18,0,Thu,SDN,NL,142,CIN,NL,141,6,2,54,N,,,,CIN09,14303,177,001400100,000000200
9/6/18,0,Thu,CHN,NL,140,WAS,NL,141,6,4,60,N,,,,WAS11,32070,240,0020100102,0003100000
9/6/18,0,Thu,CLE,AL,140,TOR,AL,140,9,4,54,N,,,,TOR02,20618,173,101031003,000400000
9/7/18,0,Fri,ATL,NL,141,ARI,NL,141,3,5,51,N,,,,PHO01,31308,228,001000020,10300001x
9/7/18,0,Fri,SDN,NL,143,CIN,NL,142,6,12,51,N,,,,CIN09,14854,172,201100020,04010520x
9/7/18,0,Fri,LAN,NL,141,COL,NL,140,4,2,54,N,,,,DEN02,41547,233,110020000,020000000
9/7/18,0,Fri,SFN,NL,142,MIL,NL,142,2,4,51,N,,,,MIL06,30916,171,000110000,20000020x
9/7/18,0,Fri,PHI,NL,140,NYN,NL,140,4,3,54,N,,,,NYC20,23379,163,002001010,011000100
9/7/18,0,Fri,MIA,NL,141,PIT,NL,141,3,5,51,N,,,,PIT08,19515,183,000003000,02000030x
9/7/18,0,Fri,HOU,AL,141,BOS,AL,142,6,3,54,N,,,,BOS07,36930,218,000000330,100100100
9/7/18,0,Fri,ANA,AL,141,CHA,AL,141,5,2,54,N,,,,CHI12,18236,175,004000100,010100000
9/7/18,0,Fri,SLN,NL,141,DET,AL,141,3,5,52,N,,,,DET05,21268,171,010110000,010020002
9/7/18,0,Fri,KCA,AL,140,MIN,AL,140,6,10,51,N,,,,MIN04,19944,216,006000000,02403001x
9/7/18,0,Fri,TEX,AL,141,OAK,AL,142,4,8,51,N,,,,OAK01,15572,197,000200110,14000300x
9/7/18,0,Fri,NYA,AL,141,SEA,AL,141,4,0,54,N,,,,SEA03,32195,152,022000000,000000000
9/7/18,0,Fri,BAL,AL,141,TBA,AL,140,2,14,51,N,,,,STP01,12436,185,000002000,03301430x
9/7/18,0,Fri,CLE,AL,141,TOR,AL,141,2,3,64,N,,,,TOR02,26830,231,00001100000,00001010001
9/8/18,0,Sat,ATL,NL,142,ARI,NL,142,5,4,60,N,,,,PHO01,40482,247,2000000102,1100000101
9/8/18,0,Sat,SDN,NL,144,CIN,NL,143,2,7,37,D,,,,CIN09,20977,104,0002000,070000x
9/8/18,0,Sat,LAN,NL,142,COL,NL,141,2,4,51,N,,,,DEN02,47867,161,000010001,00112000x
9/8/18,0,Sat,SFN,NL,143,MIL,NL,143,3,4,51,N,,,,MIL06,40686,173,000001020,10021000x
9/8/18,0,Sat,PHI,NL,141,NYN,NL,141,5,10,51,N,,,,NYC20,25094,192,000002201,03310201x
9/8/18,0,Sat,MIA,NL,142,PIT,NL,142,1,5,51,D,,,,PIT08,16110,180,000000010,01020110x
9/8/18,1,Sat,CHN,NL,141,WAS,NL,142,3,10,51,N,,,,WAS11,0,165,000000102,30000520x
9/8/18,2,Sat,CHN,NL,142,WAS,NL,143,5,6,51,N,,,,WAS11,41346,195,000400100,00010230x
9/8/18,0,Sat,HOU,AL,142,BOS,AL,143,5,3,54,D,,,,BOS07,36684,205,021200000,100010001
9/8/18,0,Sat,ANA,AL,142,CHA,AL,142,12,3,54,N,,,,CHI12,27146,225,303000006,101100000
9/8/18,0,Sat,SLN,NL,142,DET,AL,142,3,4,52,N,,,,DET05,30268,176,000000012,200100001
9/8/18,0,Sat,KCA,AL,141,MIN,AL,141,4,1,54,N,,,,MIN04,25814,162,000001300,000000001
9/8/18,0,Sat,TEX,AL,142,OAK,AL,143,6,8,51,D,,,,OAK01,20504,205,012100020,20002112x
9/8/18,0,Sat,NYA,AL,142,SEA,AL,142,4,2,54,N,,,,SEA03,38733,169,100010101,001010000
9/8/18,0,Sat,BAL,AL,142,TBA,AL,141,5,10,51,N,,,,STP01,10275,180,001200200,41000230x
9/8/18,0,Sat,CLE,AL,142,TOR,AL,142,9,8,54,D,,,,TOR02,35353,218,001071000,021022100
9/9/18,0,Sun,ATL,NL,143,ARI,NL,143,9,5,54,D,,,,PHO01,28339,225,000002016,000004001
9/9/18,0,Sun,SDN,NL,145,CIN,NL,144,7,6,54,D,,,,CIN09,18424,192,002220001,000150000
9/9/18,0,Sun,LAN,NL,143,COL,NL,142,9,6,54,D,,,,DEN02,40157,231,220022001,100103010
9/9/18,0,Sun,SFN,NL,144,MIL,NL,144,3,6,51,D,,,,MIL06,35388,172,100010010,10000401x
9/9/18,0,Sun,PHI,NL,142,NYN,NL,142,4,6,51,D,,,,NYC20,24153,192,200001001,10004010x
9/9/18,0,Sun,HOU,AL,143,BOS,AL,144,5,6,53,N,,,,BOS07,32787,215,010004000,101030001
9/9/18,0,Sun,ANA,AL,143,CHA,AL,143,1,0,54,D,,,,CHI12,24020,197,000000100,000000000
9/9/18,0,Sun,SLN,NL,143,DET,AL,143,5,2,54,D,,,,DET05,22212,161,000000500,000000200
9/9/18,0,Sun,KCA,AL,142,MIN,AL,142,1,3,53,D,,,,MIN04,20903,156,000001000,010000002
9/9/18,0,Sun,TEX,AL,143,OAK,AL,144,3,7,51,D,,,,OAK01,27932,179,102000000,00051010x
9/9/18,0,Sun,NYA,AL,143,SEA,AL,143,2,3,51,D,,,,SEA03,34917,185,100100000,20000001x
9/9/18,0,Sun,BAL,AL,143,TBA,AL,142,3,8,51,D,,,,STP01,13632,171,000000300,51000101x
9/9/18,0,Sun,CLE,AL,143,TOR,AL,143,2,6,51,D,,,,TOR02,31184,163,001000100,20100003x
9/10/18,0,Mon,MIL,NL,145,CHN,NL,143,3,2,54,N,,,,CHI11,38471,199,110001000,100010000
9/10/18,0,Mon,LAN,NL,144,CIN,NL,145,6,10,51,N,,,,CIN09,12161,203,001201200,40120300x
9/10/18,0,Mon,ARI,NL,144,COL,NL,143,2,13,51,N,,,,DEN02,25114,189,100001000,00006070x
9/10/18,0,Mon,ATL,NL,144,SFN,NL,145,4,1,54,N,,,,SFO03,35996,153,000100102,001000000
9/10/18,0,Mon,PIT,NL,143,SLN,NL,144,7,8,51,N,,,,STL10,33566,175,013002001,00040004x
9/10/18,0,Mon,TEX,AL,144,ANA,AL,144,5,2,54,N,,,,ANA01,32891,190,040000010,000100100
9/10/18,0,Mon,HOU,AL,144,DET,AL,144,3,2,54,N,,,,DET05,19711,162,003000000,010001000
9/10/18,0,Mon,CHA,AL,144,KCA,AL,143,3,4,57,N,,,,KAN06,17809,171,0030000000,1100010001
9/10/18,0,Mon,NYA,AL,144,MIN,AL,143,7,2,54,N,,,,MIN04,21565,219,000001600,000000020
9/10/18,0,Mon,CLE,AL,144,TBA,AL,143,5,6,53,N,,,,STP01,12724,218,100012100,040000002
9/11/18,0,Tue,MIL,NL,146,CHN,NL,144,0,3,51,N,,,,CHI11,37017,174,000000000,02000010x
9/11/18,0,Tue,LAN,NL,145,CIN,NL,146,1,3,51,N,,,,CIN09,14964,160,000001000,01101000x
9/11/18,0,Tue,ARI,NL,145,COL,NL,144,6,3,54,N,,,,DEN02,26510,194,200002020,200001000
9/11/18,0,Tue,MIA,NL,143,NYN,NL,143,5,3,54,N,,,,NYC20,20849,159,000200012,000001002
9/11/18,1,Tue,WAS,NL,144,PHI,NL,143,3,1,54,D,,,,PHI13,0,207,000020010,000000001
9/11/18,2,Tue,WAS,NL,145,PHI,NL,144,7,6,60,N,,,,PHI13,19630,256,0102000031,0000500100
9/11/18,0,Tue,ATL,NL,145,SFN,NL,146,4,1,54,N,,,,SFO03,35285,151,000120010,000000001
9/11/18,0,Tue,PIT,NL,144,SLN,NL,145,5,11,51,N,,,,STL10,37187,203,000100004,20000216x
9/11/18,0,Tue,TEX,AL,145,ANA,AL,145,0,1,51,N,,,,ANA01,33756,165,000000000,01000000x
9/11/18,0,Tue,OAK,AL,145,BAL,AL,144,3,2,54,N,,,,BAL12,9141,165,003000000,000001010
9/11/18,0,Tue,TOR,AL,144,BOS,AL,145,2,7,51,N,,,,BOS07,34747,188,000002000,00000043x
9/11/18,0,Tue,HOU,AL,145,DET,AL,145,5,4,54,N,,,,DET05,19432,209,120200000,000400000
9/11/18,0,Tue,CHA,AL,145,KCA,AL,144,3,6,51,N,,,,KAN06,17613,175,001000002,00312000x
9/11/18,0,Tue,NYA,AL,145,MIN,AL,144,5,10,51,N,,,,MIN04,20343,184,010004000,00316000x
9/11/18,0,Tue,SDN,NL,146,SEA,AL,144,2,1,54,N,,,,SEA03,13833,169,000100001,001000000
9/11/18,0,Tue,CLE,AL,145,TBA,AL,144,2,0,54,N,,,,STP01,10599,164,000011000,000000000
9/12/18,0,Wed,MIL,NL,147,CHN,NL,145,5,1,54,N,,,,CHI11,40234,194,101000003,000010000
9/12/18,0,Wed,LAN,NL,146,CIN,NL,147,8,1,54,D,,,,CIN09,15633,190,000242000,100000000
9/12/18,0,Wed,ARI,NL,146,COL,NL,145,4,5,52,N,,,,DEN02,31687,187,012100000,002010002
9/12/18,0,Wed,MIA,NL,144,NYN,NL,144,0,13,51,N,,,,NYC20,20423,150,000000000,03030700x
9/12/18,0,Wed,WAS,NL,146,PHI,NL,145,5,1,54,N,,,,PHI13,20258,176,300101000,000010000
9/12/18,0,Wed,ATL,NL,146,SFN,NL,147,2,1,54,D,,,,SFO03,38156,179,000001001,001000000
9/12/18,0,Wed,PIT,NL,145,SLN,NL,146,4,3,54,D,,,,STL10,39606,180,011002000,100000011
9/12/18,0,Wed,TEX,AL,146,ANA,AL,146,1,8,51,N,,,,ANA01,33028,170,000000100,02400101x
9/12/18,0,Wed,OAK,AL,146,BAL,AL,145,10,0,54,N,,,,BAL12,10480,159,00(10)000000,000000000
9/12/18,0,Wed,TOR,AL,145,BOS,AL,146,0,1,51,N,,,,BOS07,35178,161,000000000,00001000x
9/12/18,0,Wed,HOU,AL,146,DET,AL,146,5,4,54,D,,,,DET05,22666,189,001040000,001100200
9/12/18,0,Wed,CHA,AL,146,KCA,AL,145,4,2,72,N,,,,KAN06,17840,233,000200000002,001010000000
9/12/18,0,Wed,NYA,AL,146,MIN,AL,145,1,3,51,N,,,,MIN04,24134,166,000000010,00000120x
9/12/18,0,Wed,SDN,NL,147,SEA,AL,145,5,4,54,D,,,,SEA03,17164,187,021020000,000030001
9/12/18,0,Wed,CLE,AL,146,TBA,AL,145,1,3,51,D,,,,STP01,10654,140,000000100,20010000x
9/13/18,0,Thu,ARI,NL,147,COL,NL,146,3,10,51,D,,,,DEN02,31783,184,010000200,11210050x
9/13/18,1,Thu,MIA,NL,145,NYN,NL,145,3,4,53,D,,,,NYC20,0,153,020000100,020000002
9/13/18,2,Thu,MIA,NL,146,NYN,NL,146,2,5,51,N,,,,NYC20,22640,167,002000000,00003020x
9/13/18,0,Thu,LAN,NL,147,SLN,NL,147,9,7,54,N,,,,STL10,40997,208,301400100,100030102
9/13/18,0,Thu,CHN,NL,146,WAS,NL,147,4,3,60,D,,,,WAS11,30173,226,0002010001,0010101000
9/13/18,0,Thu,SEA,AL,146,ANA,AL,147,8,2,54,N,,,,ANA01,33328,199,210300002,000000101
9/13/18,0,Thu,OAK,AL,147,BAL,AL,146,3,5,51,N,,,,BAL12,11714,171,010010010,20020001x
9/13/18,0,Thu,TOR,AL,146,BOS,AL,147,3,4,51,N,,,,BOS07,36427,170,001000020,01100101x
9/13/18,0,Thu,MIN,AL,146,KCA,AL,146,4,6,51,N,,,,KAN06,18745,192,020000020,00001401x
9/14/18,0,Fri,WAS,NL,148,ATL,NL,147,5,10,51,N,,,,ATL03,39268,234,020200100,02220103x
9/14/18,0,Fri,CIN,NL,148,CHN,NL,147,2,3,51,N,,,,CHI11,36468,178,000200000,00000030x
9/14/18,0,Fri,PIT,NL,146,MIL,NL,148,4,7,51,N,,,,MIL06,39482,208,002010010,30001210x
9/14/18,0,Fri,MIA,NL,147,PHI,NL,146,2,14,51,N,,,,PHI13,21671,174,000001100,03023303x
9/14/18,0,Fri,TEX,AL,147,SDN,NL,148,4,0,54,N,,,,SAN02,22740,162,010010200,000000000
9/14/18,0,Fri,COL,NL,147,SFN,NL,148,0,2,51,N,,,,SFO03,37800,140,000000000,02000000x
9/14/18,0,Fri,LAN,NL,148,SLN,NL,148,3,0,54,N,,,,STL10,46036,184,010000101,000000000
9/14/18,0,Fri,SEA,AL,147,ANA,AL,148,5,0,54,N,,,,ANA01,39872,202,000300200,000000000
9/14/18,0,Fri,CHA,AL,147,BAL,AL,147,8,6,54,N,,,,BAL12,18265,215,122020010,010100400
9/14/18,0,Fri,NYN,NL,147,BOS,AL,148,8,0,54,N,,,,BOS07,37117,179,103100030,000000000
9/14/18,0,Fri,DET,AL,147,CLE,AL,147,5,4,54,N,,,,CLE08,26952,186,100100210,000002002
9/14/18,0,Fri,ARI,NL,148,HOU,AL,147,4,2,54,N,,,,HOU03,36924,216,200000020,200000000
9/14/18,0,Fri,MIN,AL,147,KCA,AL,147,4,8,52,N,,,,KAN06,18389,195,000030100,110000105
9/14/18,0,Fri,TOR,AL,147,NYA,AL,147,0,11,51,N,,,,NYC21,40138,187,000000000,50301002x
9/14/18,0,Fri,OAK,AL,148,TBA,AL,146,2,1,60,N,,,,STP01,11549,185,0001000001,0001000000
9/15/18,0,Sat,WAS,NL,149,ATL,NL,148,7,1,54,D,,,,ATL03,36050,221,100103110,100000000
9/15/18,0,Sat,CIN,NL,149,CHN,NL,148,0,1,51,D,,,,CHI11,41196,159,000000000,00000100x
9/15/18,0,Sat,PIT,NL,147,MIL,NL,149,3,1,54,N,,,,MIL06,37358,183,010101000,100000000
9/15/18,0,Sat,MIA,NL,148,PHI,NL,147,4,5,51,N,,,,PHI13,24695,168,040000000,02003000x
9/15/18,0,Sat,TEX,AL,148,SDN,NL,149,6,3,54,N,,,,SAN02,28833,190,010005000,003000000
9/15/18,0,Sat,COL,NL,148,SFN,NL,149,0,3,51,N,,,,SFO03,38204,148,000000000,02100000x
9/15/18,0,Sat,LAN,NL,149,SLN,NL,149,17,4,54,D,,,,STL10,45481,212,200152034,000400000
9/15/18,0,Sat,SEA,AL,148,ANA,AL,149,6,5,54,N,,,,ANA01,42292,186,000021030,300100001
9/15/18,0,Sat,CHA,AL,148,BAL,AL,148,2,0,54,N,,,,BAL12,23266,172,000001001,000000000
9/15/18,0,Sat,NYN,NL,148,BOS,AL,149,3,5,51,D,,,,BOS07,36611,191,000300000,10004000x
9/15/18,0,Sat,DET,AL,148,CLE,AL,148,0,15,51,D,,,,CLE08,26532,201,000000000,65220000x
9/15/18,0,Sat,ARI,NL,149,HOU,AL,148,4,10,51,N,,,,HOU03,38345,197,000110011,01130320x
9/15/18,0,Sat,MIN,AL,148,KCA,AL,148,3,10,51,N,,,,KAN06,19505,184,010010010,11040220x
9/15/18,0,Sat,TOR,AL,148,NYA,AL,148,8,7,54,D,,,,NYC21,43130,234,032000300,000001600
9/15/18,0,Sat,OAK,AL,149,TBA,AL,147,5,7,51,N,,,,STP01,15154,199,001001201,02000203x
9/16/18,0,Sun,WAS,NL,150,ATL,NL,149,6,4,54,D,,,,ATL03,33403,195,302000001,000200020
9/16/18,0,Sun,CIN,NL,150,CHN,NL,149,2,1,54,D,,,,CHI11,41314,163,100100000,000010000
9/16/18,0,Sun,PIT,NL,148,MIL,NL,150,3,2,54,D,,,,MIL06,32180,177,010100001,000000002
9/16/18,0,Sun,MIA,NL,149,PHI,NL,148,6,4,54,D,,,,PHI13,30040,184,000213000,100000102
9/16/18,0,Sun,TEX,AL,149,SDN,NL,150,3,7,53,D,,,,SAN02,22242,195,011001000,100000105
9/16/18,0,Sun,COL,NL,149,SFN,NL,150,3,2,54,D,,,,SFO03,38824,182,030000000,000001010
9/16/18,0,Sun,LAN,NL,150,SLN,NL,150,0,5,51,N,,,,STL10,45217,200,000000000,01020101x
9/16/18,0,Sun,SEA,AL,149,ANA,AL,150,3,4,51,D,,,,ANA01,35578,175,001200000,00300010x
9/16/18,0,Sun,CHA,AL,149,BAL,AL,149,4,8,51,D,,,,BAL12,19104,207,010030000,50010011x
9/16/18,0,Sun,NYN,NL,149,BOS,AL,150,3,4,51,D,,,,BOS07,36526,175,000002100,00300001x
9/16/18,0,Sun,DET,AL,149,CLE,AL,149,6,4,54,D,,,,CLE08,24862,153,100040010,100200001
9/16/18,0,Sun,ARI,NL,150,HOU,AL,149,4,5,51,D,,,,HOU03,37889,189,000001003,10000121x
9/16/18,0,Sun,MIN,AL,149,KCA,AL,149,9,6,54,D,,,,KAN06,20286,204,011302002,200120001
9/16/18,0,Sun,TOR,AL,149,NYA,AL,149,3,2,54,D,,,,NYC21,41758,170,001000020,200000000
9/16/18,0,Sun,OAK,AL,150,TBA,AL,148,4,5,51,D,,,,STP01,13197,179,000000004,20010020x
9/17/18,0,Mon,CHN,NL,150,ARI,NL,151,5,1,54,N,,,,PHO01,27662,166,000003020,000000001
9/17/18,0,Mon,SLN,NL,151,ATL,NL,150,11,6,54,N,,,,ATL03,24304,218,300120032,002002110
9/17/18,0,Mon,COL,NL,150,LAN,NL,151,2,8,51,N,,,,LOS03,45970,187,000000020,20420000x
9/17/18,0,Mon,WAS,NL,151,MIA,NL,150,5,8,51,N,,,,MIA02,8440,197,013000100,00002321x
9/17/18,0,Mon,CIN,NL,151,MIL,NL,151,0,8,51,N,,,,MIL06,32145,161,000000000,00103400x
9/17/18,0,Mon,NYN,NL,150,PHI,NL,149,9,4,54,N,,,,PHI13,21767,187,010030104,000040000
9/17/18,0,Mon,KCA,AL,150,PIT,NL,149,6,7,53,N,,,,PIT08,10316,188,001040010,001200121
9/17/18,0,Mon,SFN,NL,151,SDN,NL,151,4,2,54,N,,,,SAN02,23653,161,000220000,010000010
9/17/18,0,Mon,TOR,AL,150,BAL,AL,150,5,0,54,N,,,,BAL12,8198,136,030000101,000000000
9/17/18,0,Mon,MIN,AL,150,DET,AL,150,6,1,54,N,,,,DET05,19004,174,100400001,000100000
9/17/18,0,Mon,SEA,AL,150,HOU,AL,150,4,1,54,N,,,,HOU03,43144,182,000000040,000100000
9/17/18,0,Mon,TBA,AL,149,TEX,AL,150,3,0,54,N,,,,ARL02,21840,161,100001100,000000000
9/18/18,0,Tue,CHN,NL,151,ARI,NL,152,9,1,54,N,,,,PHO01,26095,190,230040000,010000000
9/18/18,0,Tue,SLN,NL,152,ATL,NL,151,8,1,54,N,,,,ATL03,23083,198,000200042,001000000
9/18/18,0,Tue,COL,NL,151,LAN,NL,152,2,3,58,N,,,,LOS03,49537,193,0010100000,1000100001
9/18/18,0,Tue,WAS,NL,152,MIA,NL,151,4,2,54,N,,,,MIA02,7726,194,020101000,010010000
9/18/18,0,Tue,CIN,NL,152,MIL,NL,152,3,1,54,N,,,,MIL06,30366,174,200100000,010000000
9/18/18,0,Tue,NYN,NL,151,PHI,NL,150,2,5,51,N,,,,PHI13,18895,202,001100000,00000500x
9/18/18,0,Tue,KCA,AL,151,PIT,NL,150,1,2,64,N,,,,PIT08,11566,209,00000000100,00000010001
9/18/18,0,Tue,SFN,NL,152,SDN,NL,152,5,4,54,N,,,,SAN02,26285,200,020100020,101020000
9/18/18,0,Tue,TOR,AL,151,BAL,AL,151,6,4,54,N,,,,BAL12,9096,167,000011400,100300000
9/18/18,0,Tue,CHA,AL,150,CLE,AL,150,3,5,51,N,,,,CLE08,19277,145,000002100,02003000x
9/18/18,0,Tue,MIN,AL,151,DET,AL,151,5,3,54,N,,,,DET05,19740,182,000002300,000000201
9/18/18,0,Tue,SEA,AL,151,HOU,AL,151,0,7,51,N,,,,HOU03,35715,175,000000000,00400012x
9/18/18,0,Tue,BOS,AL,151,NYA,AL,150,2,3,51,N,,,,NYC21,38695,193,001000001,00000030x
9/18/18,0,Tue,ANA,AL,151,OAK,AL,151,9,7,54,N,,,,OAK01,15031,222,000106020,000400030
9/18/18,0,Tue,TBA,AL,150,TEX,AL,151,4,0,54,N,,,,ARL02,23523,184,000300100,000000000
9/19/18,0,Wed,CHN,NL,152,ARI,NL,153,0,9,51,N,,,,PHO01,25715,140,000000000,40000302x
9/19/18,0,Wed,SLN,NL,153,ATL,NL,152,3,7,51,D,,,,ATL03,25195,189,000011010,00023011x
9/19/18,0,Wed,COL,NL,152,LAN,NL,153,2,5,51,N,,,,LOS03,50141,185,200000000,01001030x
9/19/18,0,Wed,CIN,NL,153,MIL,NL,153,0,7,51,N,,,,MIL06,33443,159,000000000,10300300x
9/19/18,0,Wed,NYN,NL,152,PHI,NL,151,0,4,51,N,,,,PHI13,19085,182,000000000,10021000x
9/19/18,0,Wed,KCA,AL,152,PIT,NL,151,1,2,51,N,,,,PIT08,13073,142,001000000,01001000x
9/19/18,0,Wed,SFN,NL,153,SDN,NL,153,4,8,51,N,,,,SAN02,31933,174,030000010,05000003x
9/19/18,0,Wed,TOR,AL,152,BAL,AL,152,1,2,51,N,,,,BAL12,11337,154,000000010,00100010x
9/19/18,0,Wed,CHA,AL,151,CLE,AL,151,1,4,52,N,,,,CLE08,18263,192,000001000,000000004
9/19/18,0,Wed,MIN,AL,152,DET,AL,152,8,2,54,D,,,,DET05,19296,167,040200020,000000002
9/19/18,0,Wed,SEA,AL,152,HOU,AL,152,9,0,54,N,,,,HOU03,31229,167,300021210,000000000
9/19/18,0,Wed,BOS,AL,152,NYA,AL,151,1,10,51,N,,,,NYC21,43297,197,000010000,03010402x
9/19/18,0,Wed,ANA,AL,152,OAK,AL,152,0,10,51,N,,,,OAK01,16425,143,000000000,00063010x
9/19/18,0,Wed,TBA,AL,151,TEX,AL,152,9,3,54,D,,,,ARL02,25168,175,031400010,001101000
9/20/18,0,Thu,PHI,NL,152,ATL,NL,153,3,8,51,N,,,,ATL03,27474,205,102000000,20100014x
9/20/18,0,Thu,CIN,NL,154,MIA,NL,152,4,2,54,N,,,,MIA02,9863,161,002000200,000000020
9/20/18,0,Thu,NYN,NL,153,WAS,NL,153,5,4,72,N,,,,WAS11,28358,256,003000010001,000002020000
9/20/18,0,Thu,CHA,AL,152,CLE,AL,152,5,4,66,N,,,,CLE08,19457,263,12100000001,00200002000
9/20/18,0,Thu,KCA,AL,153,DET,AL,153,8,11,51,N,,,,DET05,20282,192,320200001,45000020x
9/20/18,0,Thu,BOS,AL,153,NYA,AL,152,11,6,54,N,,,,NYC21,47351,242,121010330,020400000
9/20/18,0,Thu,ANA,AL,153,OAK,AL,153,3,21,51,D,,,,OAK01,17217,202,001001001,00570630x
9/20/18,0,Thu,TBA,AL,152,TOR,AL,153,8,9,53,N,,,,TOR02,19478,193,000201500,020000007
9/21/18,0,Fri,COL,NL,153,ARI,NL,154,6,2,54,N,,,,PHO01,28833,174,000011040,200000000
9/21/18,0,Fri,PHI,NL,153,ATL,NL,154,5,6,51,N,,,,ATL03,34370,204,100000301,00100050x
9/21/18,0,Fri,SDN,NL,154,LAN,NL,154,5,3,54,N,,,,LOS03,52458,237,000200102,001000011
9/21/18,0,Fri,CIN,NL,155,MIA,NL,153,0,1,58,N,,,,MIA02,11471,156,0000000000,0000000001
9/21/18,0,Fri,MIL,NL,154,PIT,NL,152,8,3,54,N,,,,PIT08,19243,185,000106100,100200000
9/21/18,0,Fri,SFN,NL,154,SLN,NL,154,3,5,51,N,,,,STL10,45892,202,001000200,10001102x
9/21/18,0,Fri,NYN,NL,154,WAS,NL,154,4,2,54,N,,,,WAS11,37895,177,103000000,010000001
9/21/18,0,Fri,CHN,NL,153,CHA,AL,153,4,10,51,D,,,,CHI12,34027,213,100000030,03010330x
9/21/18,0,Fri,BOS,AL,154,CLE,AL,153,7,5,54,N,,,,CLE08,27892,214,001001401,000310100
9/21/18,0,Fri,KCA,AL,154,DET,AL,154,4,3,54,N,,,,DET05,22001,171,101200000,000011010
9/21/18,0,Fri,ANA,AL,154,HOU,AL,153,3,11,51,N,,,,HOU03,39977,176,000002100,40201004x
9/21/18,0,Fri,BAL,AL,153,NYA,AL,153,8,10,51,N,,,,NYC21,39903,215,000020240,20040031x
9/21/18,0,Fri,MIN,AL,153,OAK,AL,154,6,7,57,N,,,,OAK01,27558,201,0000060000,2101020001
9/21/18,0,Fri,SEA,AL,153,TEX,AL,153,3,8,38,N,,,,ARL02,29420,137,0000111,303101x
